image_id,label,old,base,keep,keep_sp,sec
002057,2021-12-17,2021-12-17,2021-12-17,2021-12-17,2021-12-17,2.0
002060,NONE-04-17,NONE-04-17,NONE-04-17,NONE-04-17,NONE-04-17,6.9
002063,2023-02-NONE,2023-02-NONE,2023-02-NONE,2023-02-NONE,2023-02-NONE,3.1
002068,2022-11-09,2022-11-09,2022-11-09,2022-11-09,2022-11-09,1.5
002071,2022-03-24,2022-03-24,2022-03-24,2022-03-24,2022-03-24,2.4
002074,2020-05-28,2020-05-28,2020-05-28,2020-05-28,2020-05-28,1.5
002077,2020-10-21,2020-10-21,2020-10-21,2020-10-21,2020-10-21,1.9
002080,2021-01-03,2021-01-03,2021-01-03,2021-01-03,2021-01-03,1.7
002085,2021-11-22,2021-11-22,2021-11-22,2021-11-22,2021-11-22,2.0
002088,2021-09-03,2021-09-03,2021-09-03,2021-09-03,2021-09-03,1.9
002091,2021-09-21,2021-09-21,2021-09-21,2021-09-21,2021-09-21,2.4
002094,2021-04-28,2021-04-28,2021-04-28,2021-04-28,2021-04-28,1.6
002097,2022-06-16,2022-06-16,2022-06-16,2022-06-16,2022-06-16,2.5
002100,2021-09-17,2021-09-17,2021-09-17,2021-09-17,2021-09-17,2.1
002103,2021-12-25,2021-12-19,2021-12-19,2021-12-19,2021-12-19,2.1
002106,2022-01-03,2022-01-03,2022-01-03,2022-01-03,2022-01-03,2.9
002109,2022-02-24,2022-02-24,2022-02-24,2022-02-24,2022-02-24,3.4
002112,2022-08-25,2022-08-25,2022-08-25,2022-08-25,2022-08-25,1.7
002115,2020-12-01,2020-12-01,2020-12-01,2020-12-01,2020-12-01,3.6
002118,2021-01-03,2021-01-03,2021-01-03,2021-01-03,2021-01-03,3.5
002121,2020-07-20,2020-07-20,2020-07-20,2020-07-20,2020-07-20,1.8
002124,2020-11-02,2020-11-02,2020-11-02,2020-11-02,2020-11-02,2.8
002127,2021-11-04,2021-11-04,2021-11-04,2021-11-04,2021-11-04,3.1
002130,2021-11-01,2021-11-01,2021-11-01,2021-11-01,2021-11-01,1.9
002133,2021-10-04,NONE-10-21,NONE-10-21,NONE-10-21,NONE-10-21,2.6
002136,2021-10-11,2021-10-11,2021-10-11,2021-10-11,2021-10-11,3.3
002139,2021-06-29,2021-06-29,2021-06-29,2021-06-29,2021-06-29,2.7
002142,2021-04-11,2021-04-11,2021-04-11,2021-04-11,2021-04-11,1.3
002145,2021-07-13,2021-07-13,2021-07-13,2021-07-13,2021-07-13,2.8
002148,2022-01-03,2022-01-01,2022-01-01,2022-01-01,2022-01-01,8.3
002151,2022-11-09,2022-11-09,2022-11-09,2022-11-09,2022-11-09,1.4
002156,2021-12-25,2021-12-25,2021-12-25,2021-12-25,2021-12-25,1.8
002159,NONE-04-13,NONE-04-13,NONE-04-13,NONE-04-13,NONE-04-13,3.0
002162,2023-06-18,2023-01-06,2023-01-06,2023-01-06,2023-01-06,6.6
002167,2021-05-28,2021-05-02,2021-05-02,2021-05-02,2021-05-02,1.5
002170,2020-01-15,2020-01-15,2020-01-15,2020-01-15,2020-01-15,3.1
002173,NONE-07-01,NONE-07-01,NONE-07-01,NONE-07-01,NONE-07-01,2.3
002176,2021-02-11,2021-02-11,2021-02-11,2021-02-11,2021-02-11,3.0
002179,2022-01-19,2022-01-19,2022-01-19,2022-01-19,2022-01-19,3.1
002182,2019-02-20,2019-02-20,2019-02-20,2019-02-20,2019-02-20,3.5
002185,2020-09-25,2020-09-25,2020-09-25,2020-09-25,2020-09-25,3.3
002188,2020-08-07,2020-08-07,2020-08-07,2020-08-07,2020-08-07,3.3
002191,2020-10-20,2020-10-20,2020-10-20,2020-10-20,2020-10-20,1.1
002194,2020-06-10,2020-06-01,2020-06-01,2020-06-01,2020-06-01,2.1
002197,2021-01-13,2021-01-13,2021-01-13,2021-01-13,2021-01-13,2.2
002200,2021-08-05,2021-08-05,2021-08-05,2021-08-05,2021-08-05,2.0
002205,2021-03-05,2021-03-05,2021-03-05,2021-03-05,2021-03-05,1.3
002208,2022-05-31,2022-05-31,2022-05-31,2022-05-31,2022-05-31,2.8
002212,2020-10-30,2020-10-30,2020-10-30,2020-10-30,2020-10-30,13.7
002215,2020-10-06,2020-10-16,2020-10-16,2020-10-16,2020-10-16,1.6
002218,2023-05-NONE,2023-05-NONE,2023-05-NONE,2023-05-NONE,2023-05-NONE,3.3
002221,2022-06-03,2022-06-03,2022-06-03,2022-06-03,2022-06-03,1.7
002224,2022-09-14,2022-09-14,2022-09-14,2022-09-14,2022-09-14,1.8
002227,2023-03-03,2023-03-03,2023-03-03,2023-03-03,2023-03-03,9.3
002230,2022-07-21,2022-07-21,2022-07-21,2022-07-21,2022-07-21,2.4
002233,2023-01-21,2023-01-21,2023-01-21,2023-01-21,2023-01-21,2.6
002236,2021-06-08,2021-06-08,2021-06-08,2021-06-08,2021-06-08,6.0
002239,2022-06-30,2022-06-30,2022-06-30,2022-06-30,2022-06-30,3.4
002242,2022-03-13,2022-03-13,2022-03-13,2022-03-13,2022-03-13,4.8
002247,2021-09-07,2021-09-07,2021-09-07,2021-09-07,2021-09-07,2.4
002250,2021-05-09,2021-05-09,2021-05-09,2021-05-09,2021-05-09,12.5
002253,2022-01-04,2022-01-04,2022-01-04,2022-01-04,2022-01-04,2.4
002258,2022-01-24,2022-01-24,2022-01-24,2022-01-24,2022-01-24,4.2
002261,2022-01-11,2022-01-11,2022-01-11,2022-01-11,2022-01-11,2.2
002264,2021-12-01,2021-12-NONE,2021-12-NONE,2021-12-NONE,2021-12-NONE,1.9
002267,2022-09-NONE,2022-09-NONE,2022-09-NONE,2022-09-NONE,2022-09-NONE,2.4
002270,2021-03-16,2021-03-16,2021-03-16,2021-03-16,2021-03-16,2.1
002273,2021-08-09,2021-08-09,2021-08-09,2021-08-09,2021-08-09,3.6
002278,2023-07-NONE,2023-07-NONE,2023-07-NONE,2023-07-NONE,2023-07-NONE,5.4
002281,2022-07-NONE,2022-07-NONE,2022-07-NONE,2022-07-NONE,2022-07-NONE,2.6
002286,2021-12-31,2021-12-31,2021-12-31,2021-12-31,2021-12-31,4.0
002289,2021-12-18,2021-12-18,2021-12-18,2021-12-18,2021-12-18,2.0
002292,2021-07-03,2021-07-03,2021-07-03,2021-07-03,2021-07-03,4.4
002295,2022-09-22,2022-09-22,2022-09-22,2022-09-22,2022-09-22,2.3
002298,2021-10-15,2021-10-15,2021-10-15,2021-10-15,2021-10-15,1.7
002301,2022-01-31,2022-01-31,2022-01-31,2022-01-31,2022-01-31,1.6
002304,2022-07-31,2022-07-31,2022-07-31,2022-07-31,2022-07-31,1.4
002307,2021-11-15,2020-02-02,2020-02-02,2020-02-02,2020-02-02,10.2
002312,2020-08-17,2020-08-17,2020-08-17,2020-08-17,2020-08-17,1.9
002316,2022-06-15,2022-06-15,2022-06-15,2022-06-15,2022-06-15,7.2
002319,2020-10-29,2020-10-29,2020-10-29,2020-10-29,2020-10-29,1.2
002322,NONE-04-15,NONE-04-15,NONE-04-15,NONE-04-15,NONE-04-15,9.1
002325,2020-09-06,2020-09-06,2020-09-06,2020-09-06,2020-09-06,2.2
002329,2020-11-30,2020-11-30,2020-11-30,2020-11-30,2020-11-30,1.5
002332,2021-12-16,2021-12-16,2021-12-16,2021-12-16,2021-12-16,1.6
002335,2021-11-19,2021-11-19,2021-11-19,2021-11-19,2021-11-19,2.5
002338,2023-01-05,2023-01-05,2023-01-05,2023-01-05,2023-01-05,2.4
002343,2022-04-09,2022-04-09,2022-04-09,2022-04-09,2022-04-09,6.4
002346,NONE-02-12,NONE,NONE,NONE,NONE,10.1
002351,2021-09-13,2021-09-13,2021-09-13,2021-09-13,2021-09-13,11.1
002354,2021-10-22,2021-10-22,2021-10-22,2021-10-22,2021-10-22,1.7
002357,2021-10-10,2021-10-10,2021-10-10,2021-10-10,2021-10-10,1.7
002360,2021-06-10,2021-06-10,2021-06-10,2021-06-10,2021-06-10,1.9
002363,2021-08-04,2021-08-04,2021-08-04,2021-08-04,2021-08-04,2.2
002366,2020-10-01,2020-10-01,2020-10-01,2020-10-01,2020-10-01,1.1
002369,2022-01-16,2022-01-16,2022-01-16,2022-01-16,2022-01-16,2.1
002372,2022-11-12,2022-11-12,2022-11-12,2022-11-12,2022-11-12,1.9
002375,2019-10-28,2019-10-28,2019-10-28,2019-10-28,2019-10-28,1.8
002378,2022-12-21,2022-12-21,2022-12-21,2022-12-21,2022-12-21,3.2
002381,2021-08-17,2021-08-17,2021-08-17,2021-08-17,2021-08-17,6.6
002384,2020-10-08,2020-10-08,2020-10-08,2020-10-08,2020-10-08,3.0
002389,2021-08-04,2021-08-04,2021-08-04,2021-08-04,2021-08-04,1.1
002392,2021-07-21,2021-07-21,2021-07-21,2021-07-21,2021-07-21,3.7
002395,2023-11-11,2023-11-11,2023-11-11,2023-11-11,2023-11-11,1.8
002398,2021-09-18,2021-09-18,2021-09-18,2021-09-18,2021-09-18,1.8
002401,2022-11-04,2022-12-04,2022-12-04,2022-12-04,2022-12-04,9.1
002404,2022-10-02,NONE,NONE,NONE,NONE,10.1
002407,2022-03-08,2022-03-08,2022-03-08,2022-03-08,2022-03-08,5.0
002412,2023-01-18,2023-01-18,2023-01-18,2023-01-18,2023-01-18,2.7
002415,2021-11-01,2021-11-01,2021-11-01,2021-11-01,2021-11-01,2.0
002418,2023-05-10,2023-05-10,2023-05-10,2023-05-10,2023-05-10,2.5
002421,2020-10-23,2020-10-23,2020-10-23,2020-10-23,2020-10-23,1.1
002424,2022-06-09,2022-06-09,2022-06-09,2022-06-09,2022-06-09,1.5
002427,2021-01-18,2021-01-18,2021-01-18,2021-01-18,2021-01-18,2.5
002430,2021-06-11,2021-06-11,2021-06-11,2021-06-11,2021-06-11,5.1
002433,2020-07-16,2020-07-16,2020-07-16,2020-07-16,2020-07-16,3.1
002436,2021-06-03,2020-02-02,2020-02-02,2020-02-02,2020-02-02,13.2
002439,2022-01-26,2022-01-26,2022-01-26,2022-01-26,2022-01-26,2.1
002442,2021-08-03,2021-08-03,2021-08-03,2021-08-03,2021-08-03,1.6
002445,2021-01-16,2021-01-16,2021-01-16,2021-01-16,2021-01-16,2.0
002448,2021-02-04,2021-02-04,2021-02-04,2021-02-04,2021-02-04,1.7
002453,2021-12-22,NONE,NONE,NONE,NONE,9.4
002456,2024-09-15,2024-09-15,2024-09-15,2024-09-15,2024-09-15,6.2
002459,2021-11-30,2021-11-30,2021-11-30,2021-11-30,2021-11-30,6.1
002462,2020-12-21,2020-12-02,2020-12-02,2020-12-02,2020-12-02,2.1
002465,2022-01-20,2022-01-20,2022-01-20,2022-01-20,2022-01-20,5.3
002469,2023-06-22,2023-06-22,2023-06-22,2023-06-22,2023-06-22,2.1
002476,2021-03-13,2021-03-13,2021-03-13,2021-03-13,2021-03-13,3.0
002479,2022-07-NONE,2022-07-NONE,2022-07-NONE,2022-07-NONE,2022-07-NONE,2.9
002482,2021-03-28,2021-05-28,2021-05-28,2021-05-28,2021-05-28,1.9
002485,2022-08-03,2022-08-03,2022-08-03,2022-08-03,2022-08-03,1.9
002488,NONE,2021-02-06,2021-02-06,2021-02-06,2021-02-06,1.7
002491,2022-09-08,NONE-08-09,NONE-08-09,NONE-08-09,NONE-08-09,12.5
002495,2021-01-27,2021-01-27,2021-01-27,2021-01-27,2021-01-27,1.9
002498,2021-05-07,2021-05-07,2021-05-07,2021-05-07,2021-05-07,2.2
002501,2021-08-21,2021-08-21,2021-08-21,2021-08-21,2021-08-21,3.8
002504,2022-01-06,2022-01-06,2022-01-06,2022-01-06,2022-01-06,1.7
002507,2021-08-08,2021-08-08,2021-08-08,2021-08-08,2021-08-08,2.7
002510,2022-03-09,2022-03-09,2022-03-09,2022-03-09,2022-03-09,1.5
002513,2021-11-04,2021-11-04,2021-11-04,2021-11-04,2021-11-04,1.2
002516,2022-07-20,2022-07-20,2022-07-20,2022-07-20,2022-07-20,2.0
002519,2023-01-25,2023-01-25,2023-01-25,2023-01-25,2023-01-25,1.9
002522,2022-09-14,2022-09-14,2022-09-14,2022-09-14,2022-09-14,1.4
002525,2023-01-25,2023-01-25,2023-01-25,2023-01-25,2023-01-25,1.6
002528,2021-10-19,2021-10-19,2021-10-19,2021-10-19,2021-10-19,2.2
002531,2022-01-19,2022-01-19,2022-01-19,2022-01-19,2022-01-19,2.6
002534,2021-12-04,2021-12-04,2021-12-04,2021-12-04,2021-12-04,1.4
002537,2021-09-22,2021-09-22,2021-09-22,2021-09-22,2021-09-22,8.2
002540,2021-12-19,2021-12-19,2021-12-19,2021-12-19,2021-12-19,3.7
002543,2021-10-17,NONE-10-17,NONE-10-17,NONE-10-17,NONE-10-17,5.0
002546,2022-04-NONE,2022-04-NONE,2022-04-NONE,2022-04-NONE,2022-04-NONE,4.8
002549,2021-04-02,2021-04-02,2021-04-02,2021-04-02,2021-04-02,11.6
002552,2021-01-22,2021-01-22,2021-01-22,2021-01-22,2021-01-22,11.7
002555,2021-11-18,2021-11-18,2021-11-18,2021-11-18,2021-11-18,3.1
002558,2022-04-01,2022-04-01,2022-04-01,2022-04-01,2022-04-01,3.1
002561,2022-10-21,NONE-10-21,NONE-10-21,NONE-10-21,NONE-10-21,3.9
002564,2021-09-25,2021-09-25,2021-09-25,2021-09-25,2021-09-25,3.4
002567,2021-10-15,2021-10-15,2021-10-15,2021-10-15,2021-10-15,1.8
002572,2021-12-29,2021-12-29,2021-12-29,2021-12-29,2021-12-29,2.9
002575,2021-12-16,2021-12-16,2021-12-16,2021-12-16,2021-12-16,2.8
002578,2024-01-14,2024-01-14,2024-01-14,2024-01-14,2024-01-14,3.1
002581,2021-11-17,2021-01-17,2021-01-17,2021-01-17,2021-01-17,4.1
002584,2023-11-04,2023-11-04,2023-11-04,2023-11-04,2023-11-04,3.5
002587,NONE-12-22,NONE-12-22,NONE-12-22,NONE-12-22,NONE-12-22,3.2
002592,2023-08-11,2023-08-11,2023-08-11,2023-08-11,2023-08-11,2.3
002595,2022-08-05,2022-08-05,2022-08-05,2022-08-05,2022-08-05,2.1
002598,2021-12-NONE,2021-12-NONE,2021-12-NONE,2021-12-NONE,2021-12-NONE,2.8
002601,NONE,2020-10-21,2020-10-21,2020-10-21,2020-10-21,1.4
002604,2023-11-17,2023-11-17,2023-11-17,2023-11-17,2023-11-17,3.1
002607,2022-04-02,2022-04-02,2022-04-02,2022-04-02,2022-04-02,3.6
002611,2021-12-01,2021-12-01,2021-12-01,2021-12-01,2021-12-01,2.3
002614,2023-04-NONE,2023-04-NONE,2023-04-NONE,2023-04-NONE,2023-04-NONE,3.5
002617,2022-05-04,2020-02-20,2020-02-20,2020-02-20,2020-02-20,7.8
002620,2022-03-31,2022-03-31,2022-03-31,2022-03-31,2022-03-31,1.9
002623,2022-12-19,2022-12-19,2022-12-19,2022-12-19,2022-12-19,1.6
002626,2021-06-22,2021-06-22,2021-06-22,2021-06-22,2021-06-22,2.3
002629,2023-05-NONE,2023-05-20,2023-05-20,2023-05-20,2023-05-20,8.2
002632,2022-01-20,2022-01-20,2022-01-20,2022-01-20,2022-01-20,2.8
002635,2022-10-09,2022-10-09,2022-10-09,2022-10-09,2022-10-09,3.0
002638,2022-11-01,2022-11-01,2022-11-01,2022-11-01,2022-11-01,4.6
002641,2021-10-31,2021-10-31,2021-10-31,2021-10-31,2021-10-31,4.1
002644,2022-11-NONE,NONE,NONE,NONE,NONE,15.7
002647,2022-01-24,2022-01-24,2022-01-24,2022-01-24,2022-01-24,1.5
002650,2021-07-01,NONE,NONE,NONE,NONE,6.9
002653,2020-12-08,2020-12-08,2020-12-08,2020-12-08,2020-12-08,2.7
002656,2021-03-25,2021-03-25,2021-03-25,2021-03-25,2021-03-25,2.0
002659,2022-06-11,2022-06-11,2022-06-11,2022-06-11,2022-06-11,3.6
002666,2021-03-26,2021-03-NONE,2021-03-NONE,2021-03-NONE,2021-03-NONE,8.4
002669,2022-04-18,2022-04-18,2022-04-18,2022-04-18,2022-04-18,3.5
002672,2021-04-05,2021-04-05,2021-04-05,2021-04-05,2021-04-05,2.9
002675,2021-03-23,2021-03-23,2021-03-23,2021-03-23,2021-03-23,2.8
002678,2021-08-04,2021-08-04,2021-08-04,2021-08-04,2021-08-04,1.8
002681,2021-09-10,2021-09-10,2021-09-10,2021-09-10,2021-09-10,6.1
002684,2021-12-03,2027-12-03,2027-12-03,2027-12-03,2027-12-03,1.8
002687,NONE,2021-02-02,2021-02-02,2021-02-02,2021-02-02,1.9
002690,NONE-03-11,NONE-03-11,NONE-03-11,NONE-03-11,NONE-03-11,2.0
002693,2021-04-19,2021-04-19,2021-04-19,2021-04-19,2021-04-19,13.1
002696,2021-07-23,2021-07-23,2021-07-23,2021-07-23,2021-07-23,3.6
002699,2021-08-23,2021-08-23,2021-08-23,2021-08-23,2021-08-23,6.2
002702,2022-12-16,2022-12-16,2022-12-16,2022-12-16,2022-12-16,2.6
002705,2021-12-07,2021-12-07,2021-12-07,2021-12-07,2021-12-07,2.1
002708,2020-01-22,2021-08-06,2021-08-06,2021-08-06,2021-08-06,2.7
002711,2022-01-11,2022-01-11,2022-01-11,2022-01-11,2022-01-11,2.5
002714,2021-10-22,2021-12-12,2021-12-12,2021-12-12,2021-12-12,2.0
002717,2022-03-01,NONE,NONE,NONE,NONE,19.0
002720,2026-01-09,2026-01-09,2026-01-09,2026-01-09,2026-01-09,2.8
002723,2020-12-19,2020-12-19,2020-12-19,2020-12-19,2020-12-19,2.0
002726,2017-03-22,2017-03-22,2017-03-22,2017-03-22,2017-03-22,2.6
002729,2021-11-04,2021-11-04,2021-11-04,2021-11-04,2021-11-04,3.2
002732,2021-12-25,2021-12-25,2021-12-25,2021-12-25,2021-12-25,3.8
002735,2022-02-04,2022-02-04,2022-02-04,2022-02-04,2022-02-04,2.1
002738,2021-06-05,2021-06-05,2021-06-05,2021-06-05,2021-06-05,7.2
002742,2021-08-13,2021-08-13,2021-08-13,2021-08-13,2021-08-13,5.2
002746,2022-01-08,2022-01-08,2022-01-08,2022-01-08,2022-01-08,3.3
002749,2020-12-NONE,2020-12-17,2020-12-17,2020-12-17,2020-12-17,2.3
002753,2022-01-NONE,2022-01-NONE,2022-01-NONE,2022-01-NONE,2022-01-NONE,4.2
002756,2021-05-16,2021-05-16,2021-05-16,2021-05-16,2021-05-16,3.9
002759,2021-05-12,2021-05-12,2021-05-12,2021-05-12,2021-05-12,1.2
002764,2021-11-06,2021-11-06,2021-11-06,2021-11-06,2021-11-06,3.6
002767,2021-12-01,2021-12-01,2021-12-01,2021-12-01,2021-12-01,3.1
002770,2021-10-11,2021-10-11,2021-10-11,2021-10-11,2021-10-11,3.1
002773,2024-05-NONE,2024-05-20,2024-05-20,2024-05-20,2024-05-20,3.3
002776,2021-09-15,2021-09-15,2021-09-15,2021-09-15,2021-09-15,1.7
002779,2021-10-02,2021-10-02,2021-10-02,2021-10-02,2021-10-02,1.6
002782,2021-04-22,2021-04-22,2021-04-22,2021-04-22,2021-04-22,8.7
002785,2021-04-18,2021-08-18,2021-08-18,2021-08-18,2021-08-18,5.0
002790,2021-12-06,2021-12-06,2021-12-06,2021-12-06,2021-12-06,1.8
002793,2022-10-05,2022-10-05,2022-10-05,2022-10-05,2022-10-05,2.9
002796,2021-03-18,2021-03-18,2021-03-18,2021-03-18,2021-03-18,1.6
002801,2021-09-29,2021-09-29,2021-09-29,2021-09-29,2021-09-29,2.6
002804,2021-04-19,2021-04-19,2021-04-19,2021-04-19,2021-04-19,1.5
002807,2021-12-29,2021-12-29,2021-12-29,2021-12-29,2021-12-29,1.5
002810,2023-01-20,2023-01-20,2023-01-20,2023-01-20,2023-01-20,2.7
002813,2021-04-02,NONE-04-02,NONE-04-02,NONE-04-02,NONE-04-02,2.1
002818,2022-12-01,2022-12-01,2022-12-01,2022-12-01,2022-12-01,2.2
002821,2021-11-19,2021-11-19,2021-11-19,2021-11-19,2021-11-19,3.2
002824,2022-11-08,2022-11-08,2022-11-08,2022-11-08,2022-11-08,2.7
002827,2021-07-03,NONE,NONE,NONE,NONE,8.6
002830,2022-05-21,2022-05-21,2022-05-21,2022-05-21,2022-05-21,4.5
002833,2021-08-30,2021-08-30,2021-08-30,2021-08-30,2021-08-30,2.0
002836,2021-08-01,2021-08-01,2021-08-01,2021-08-01,2021-08-01,3.5
002839,2021-05-24,2021-05-24,2021-05-24,2021-05-24,2021-05-24,1.6
002842,2023-09-22,2023-09-22,2023-09-22,2023-09-22,2023-09-22,1.3
002845,2020-03-09,2020-03-09,2020-03-09,2020-03-09,2020-03-09,2.9
002848,2021-12-30,NONE,NONE,NONE,NONE,10.6
002851,2021-08-02,2021-08-02,2021-08-02,2021-08-02,2021-08-02,3.3
002854,2021-08-11,2021-08-11,2021-08-11,2021-08-11,2021-08-11,8.0
002857,2023-06-02,2023-06-02,2023-06-02,2023-06-02,2023-06-02,6.7
002860,2022-06-15,2022-06-15,2022-06-15,2022-06-15,2022-06-15,1.7
002863,2021-08-30,NONE,NONE,NONE,NONE,13.3
002866,2022-02-28,2022-02-28,2022-02-28,2028-02-02,2028-02-02,10.2
002869,2021-08-04,2021-08-04,2021-08-04,2021-08-04,2021-08-04,6.4
002872,2021-04-07,2021-04-07,2021-04-07,2021-04-07,2021-04-07,1.8
002875,2021-04-11,2021-04-11,2021-04-11,2021-04-11,2021-04-11,1.7
002878,2021-06-21,2021-06-21,2021-06-21,2021-06-21,2021-06-21,1.3
002883,2023-12-08,2023-12-08,2023-12-08,2023-12-08,2023-12-08,2.2
002886,2022-01-04,2022-01-04,2022-01-04,2022-01-04,2022-01-04,1.4
002889,2021-07-15,2021-07-15,2021-07-15,2021-07-15,2021-07-15,1.4
002892,2021-03-31,2021-03-31,2021-03-31,2021-03-31,2021-03-31,2.4
002895,2024-02-13,2024-02-13,2024-02-13,2024-02-13,2024-02-13,2.2
002898,2021-11-09,2021-11-09,2021-11-09,2021-11-09,2021-11-09,2.6
002901,2022-08-03,2022-08-03,2022-08-03,2022-08-03,2022-08-03,1.6
002904,2023-03-NONE,NONE,NONE,NONE,NONE,14.1
002908,2021-10-30,2021-10-30,2021-10-30,2021-10-30,2021-10-30,7.3
002911,2021-06-30,2021-06-30,2021-06-30,2021-06-30,2021-06-30,3.1
002914,2020-11-18,2020-11-18,2020-11-18,2020-11-18,2020-11-18,3.1
002917,2021-04-30,2021-04-30,2021-04-30,2021-04-30,2021-04-30,4.3
002920,2021-09-11,2021-09-11,2021-09-11,2021-09-11,2021-09-11,1.7
002923,2021-06-13,2021-06-13,2021-06-13,2021-06-13,2021-06-13,3.1
002926,2021-11-06,2021-11-06,2021-11-06,2021-11-06,2021-11-06,3.0
002929,2022-09-27,2022-09-27,2022-09-27,2022-09-27,2022-09-27,2.1
002932,2022-02-01,2022-02-01,2022-02-01,2022-02-01,2022-02-01,5.7
002935,2022-02-02,2022-02-02,2022-02-02,2022-02-02,2022-02-02,5.2
002938,2021-10-NONE,2021-10-NONE,2021-10-NONE,2021-10-NONE,2021-10-NONE,5.3
002941,2021-07-05,2021-07-05,2021-07-05,2021-07-05,2021-07-05,15.2
002944,2020-06-23,2020-06-23,2020-06-23,2020-06-23,2020-06-23,1.1
002947,2021-09-25,2021-09-25,2021-09-25,2021-09-25,2021-09-25,1.5
002950,2021-04-30,2021-04-30,2021-04-30,2021-04-30,2021-04-30,1.8
002953,2020-05-28,2020-05-28,2020-05-28,2020-05-28,2020-05-28,2.8
002956,NONE,2021-01-02,2021-01-02,2021-01-02,2021-01-02,3.1
002959,2022-07-27,2022-07-27,2022-07-27,2022-07-27,2022-07-27,1.6
002962,NONE,2020-03-13,2020-03-13,2020-03-13,2020-03-13,2.1
002965,2022-09-03,2022-09-03,2022-09-03,2022-09-03,2022-09-03,3.1
002968,2021-05-28,2021-05-28,2021-05-28,2021-05-28,2021-05-28,1.4
002971,2022-11-14,2022-11-14,2022-11-14,2022-11-14,2022-11-14,2.3
002976,2020-05-12,2020-05-12,2020-05-12,2020-05-12,2020-05-12,2.0
002979,2020-07-20,2020-07-20,2020-07-20,2020-07-20,2020-07-20,5.4
002982,2021-09-14,2021-09-14,2021-09-14,2021-09-14,2021-09-14,2.2
002985,2021-05-01,2021-05-01,2021-05-01,2021-05-01,2021-05-01,2.1
002988,2021-07-20,2021-07-20,2021-07-20,2021-07-20,2021-07-20,15.2
002991,2021-03-20,2021-03-20,2021-03-20,2021-03-20,2021-03-20,2.6
002994,2022-07-13,2022-07-13,2022-07-13,2022-07-13,2022-07-13,2.9
002997,2022-10-15,2022-10-15,2022-10-15,2022-10-15,2022-10-15,2.8
003000,2021-10-12,2021-10-12,2021-10-12,2021-10-12,2021-10-12,2.0
003003,2022-11-26,2022-11-26,2022-11-26,2022-11-26,2022-11-26,3.0
003006,2022-05-26,2022-05-26,2022-05-26,2022-05-26,2022-05-26,1.8
003009,2021-10-05,2021-10-05,2021-10-05,2021-10-05,2021-10-05,2.5
003012,2024-01-29,2024-01-29,2024-01-29,2024-01-29,2024-01-29,2.2
003015,2022-07-01,2022-07-NONE,2022-07-NONE,2022-07-NONE,2022-07-NONE,2.7
003018,2023-01-04,2023-01-04,2023-01-04,2023-01-04,2023-01-04,1.3
003021,2021-03-23,2021-03-02,2021-03-02,2021-03-02,2021-03-02,2.7
003024,2021-09-13,2021-09-13,2021-09-13,2021-09-13,2021-09-13,1.8
003027,2021-09-28,2021-09-28,2021-09-28,2021-09-28,2021-09-28,1.9
003030,2021-11-02,2021-11-02,2021-11-02,2021-11-02,2021-11-02,2.1
003033,2022-11-21,2022-11-21,2022-11-21,2022-11-21,2022-11-21,1.6
003036,2022-08-28,2022-03-28,2022-03-28,2022-03-28,2022-03-28,1.3
003039,2021-03-01,2021-03-01,2021-03-01,2021-03-01,2021-03-01,1.8
003042,2022-01-17,2022-01-17,2022-01-17,2022-01-17,2022-01-17,2.3
003045,2022-05-02,2022-05-02,2022-05-02,2022-05-02,2022-05-02,1.5
003048,2021-04-07,2021-04-07,2021-04-07,2021-04-07,2021-04-07,1.3
003051,2020-12-19,2020-12-19,2020-12-19,2020-12-19,2020-12-19,3.2
003054,2021-10-28,2021-10-28,2021-10-28,2021-10-28,2021-10-28,3.9
003057,2022-02-19,2022-02-19,2022-02-19,2022-02-19,2022-02-19,1.3
003060,2021-10-04,NONE,NONE,NONE,NONE,7.4
003065,NONE,2021-11-12,2021-11-12,2021-11-12,2021-11-12,2.2
003068,2021-06-15,2021-06-15,2021-06-15,2021-06-15,2021-06-15,1.4
003073,2021-08-25,2021-08-25,2021-08-25,2021-08-25,2021-08-25,2.9
003076,2021-01-16,2021-01-16,2021-01-16,2021-01-16,2021-01-16,3.4
003079,2021-11-01,2021-11-01,2021-11-01,2021-11-01,2021-11-01,17.9
003084,2021-12-02,2021-12-02,2021-12-02,2021-12-02,2021-12-02,2.5
003087,2021-06-30,2021-06-30,2021-06-30,2021-06-30,2021-06-30,1.7
003090,2021-09-15,2021-09-15,2021-09-15,2021-09-15,2021-09-15,2.9
003093,2023-01-03,2023-01-03,2023-01-03,2023-01-03,2023-01-03,1.7
003096,2022-10-12,2022-10-12,2022-10-12,2022-10-12,2022-10-12,1.8
003099,2022-08-07,2022-08-07,2022-08-07,2022-08-07,2022-08-07,2.4
003102,2022-03-29,2022-03-29,2022-03-29,2022-03-29,2022-03-29,5.1
003105,2023-12-06,2023-12-06,2023-12-06,2023-12-06,2023-12-06,1.1
003108,2022-07-16,2022-07-16,2022-07-16,2022-07-16,2022-07-16,1.5
003111,2021-06-09,NONE,NONE,NONE,NONE,5.3
003114,2021-09-25,2021-09-25,2021-09-25,2021-09-25,2021-09-25,2.3
003118,2021-07-10,2021-07-10,2021-07-10,2021-07-10,2021-07-10,1.3
003121,2021-09-30,2021-09-30,2021-09-30,2021-09-30,2021-09-30,1.2
