image_id,final_date,conf,kind,src,n_cands,sec,bbox,img_wh,cands
002745,2024-04-06,0.908,DMY4,p2,2,2.35,"286,578,509,608",743x871,2024-4-6:DMY4:p2:0.91|2019-9-26:CMP6_YMD:p1@640:0.96
002746,2022-01-08,0.773,YYYY,p2,1,2.72,"192,341,534,387",808x1125,2022-1-8:YYYY:p2:0.77
002747,2022-01-08,0.589,YYYY,p1keep/p1@640,2,2.4,"128,149,438,298",640x640,2022-1-8:CMP6_YMD:p2:0.55|2022-1-8:YYYY:p1keep/p1@640:0.59
002748,2022-11-12,0.565,YYYY,p1@640,1,3.3,"0,407,1007,502",1386x879,2022-11-12:YYYY:p1@640:0.57
002749,2020-12-17,0.948,DMY4,p2,1,1.96,"347,797,719,835",940x1134,2020-12-17:DMY4:p2:0.95
002750,2022-06-15,0.811,YYYY,p2,1,1.02,"414,428,719,482",933x1244,2022-6-15:YYYY:p2:0.81
002751,2022-02-20,0.924,DMY4,p2,3,2.31,"654,437,1058,506",1300x879,2020-11-21:DMY4:p2:0.92|2022-2-20:DMY4:p2:0.92|2020-11-21:DMY4:p2:0.92
002752,2022-01-NONE,0.938,MMYYYY,p2,1,1.74,"467,559,778,615",1376x988,2022-1-None:MMYYYY:p2:0.94
002753,2022-01-NONE,0.962,MMYYYY,p2,1,1.7,"203,369,352,408",640x640,2022-1-None:MMYYYY:p2:0.96
002754,2021-05-29,0.584,DMY4,p1@640,1,3.73,"835,1485,1299,1616",1536x2048,2021-5-29:DMY4:p1@640:0.58
002755,2022-12-01,0.501,YY,p1@1024,1,6.73,"0,58,920,263",960x683,2022-12-1:YY:p1@1024:0.50
002756,2021-05-16,0.742,YYYY,p2,1,2.32,"252,314,449,373",640x640,2021-5-16:YYYY:p2:0.74
002757,2022-09-10,0.73,YYYY,p2,1,1.94,"165,562,386,590",577x882,2022-9-10:YYYY:p2:0.73
002758,2022-09-10,0.427,YYYY,p2,1,1.97,"166,382,413,418",640x640,2022-9-10:YYYY:p2:0.43
002759,2021-05-12,0.999,YYYY,p2,1,1.04,"666,583,843,622",1402x1052,2021-5-12:YYYY:p2:1.00
002760,2021-05-12,0.56,YYYY,p2,1,1.38,"264,206,433,372",640x640,2021-5-12:YYYY:p2:0.56
002761,2023-06-01,0.73,YYYY,p1@640,2,5.15,"75,350,969,426",1223x789,2020-6-1:YYYY:p2:0.99|2023-6-1:YYYY:p1@640:0.73
002763,2021-11-06,0.706,DDMMYY,p2,1,2.78,"28,348,1109,499",1112x803,2021-11-6:DDMMYY:p2:0.71
002764,2021-11-06,0.674,DDMMYY,p2,1,2.55,"12,313,639,426",640x640,2021-11-6:DDMMYY:p2:0.67
002765,2021-03-16,0.941,DMY4,p1keep/p1@640,2,2.51,"403,654,573,672",860x1024,2021-2-3:DMY4:p2:0.98|2021-3-16:DMY4:p1keep/p1@640:0.94
002766,NONE,,,,0,16.13,,,
002767,2021-12-01,0.96,DMY4,p2,1,1.49,"225,496,999,639",1076x807,2021-12-1:DMY4:p2:0.96
002768,2021-12-01,0.91,DMY4,p2,1,1.43,"155,404,625,521",640x640,2021-12-1:DMY4:p2:0.91
002769,2021-12-08,0.943,DMY4,p2,1,1.18,"322,534,517,564",651x840,2021-12-8:DMY4:p2:0.94
002770,2021-10-11,0.936,YYYY,p2,1,2.13,"301,724,444,754",743x1034,2021-10-11:YYYY:p2:0.94
002771,2021-10-11,0.891,YYYY,dilate2/p1@640,1,11.01,"256,463,389,506",640x640,2021-10-11:YYYY:dilate2/p1@640:0.89
002772,2024-05-NONE,0.953,MMYYYY,p2,1,1.89,"157,363,359,384",524x556,2024-5-None:MMYYYY:p2:0.95
002773,2024-05-20,0.643,DMY4,p2,1,1.96,"62,288,540,473",640x640,2024-5-20:DMY4:p2:0.64
002774,2021-10-08,0.904,YYYY,p2,1,1.98,"261,342,461,370",768x1024,2021-10-8:YYYY:p2:0.90
002775,2020-04-02,0.525,YY,ft/dilate2/p1@640,1,17.86,"259,521,341,543",640x640,2020-4-2:YY:ft/dilate2/p1@640:0.53
002776,2021-09-15,0.943,YYYY,p1@640,1,1.34,"306,365,459,405",768x1024,2021-9-15:YYYY:p1@640:0.94
002777,NONE-09-15,0.877,MMDD,p1@640,1,1.43,"271,233,403,276",640x640,None-9-15:MMDD:p1@640:0.88
002778,2021-10-02,0.95,DDMMYY,p2,1,4.03,"139,526,476,557",674x898,2021-10-2:DDMMYY:p2:0.95
002779,2021-10-02,0.924,DDMMYY,p1@640,1,2.03,"118,354,449,424",640x640,2021-10-2:DDMMYY:p1@640:0.92
002780,2021-04-06,0.722,DDMMYY,p1@640,1,3.49,"101,580,484,894",772x1029,2021-4-6:DDMMYY:p1@640:0.72
002781,2021-04-06,0.94,EXTEND,p2,3,3.26,"262,405,328,419",640x640,2021-4-6:DDMMYY:p1@640:0.77|2021-4-6:EXTEND:p2:0.94|None-4-21:MMDD:p1keep/redet:0.84
002782,2021-04-22,0.953,DMY4,p2,1,8.58,"87,494,573,528",809x1014,2021-4-22:DMY4:p2:0.95
002784,NONE-11-01,0.592,MMDD,p1@640,1,4.44,"66,711,546,942",805x960,None-11-1:MMDD:p1@640:0.59
002785,2021-08-18,0.701,DMY4,p2,1,3.57,"64,331,466,432",640x640,2021-8-18:DMY4:p2:0.70
002786,2022-06-22,0.82,DMY4,p2,4,6.76,"63,476,701,699",794x846,2020-6-23:DMY4:p2:0.82|2022-6-22:DMY4:p2:0.82|2020-6-23:DMY4:p2:0.82|2022-6-22:DMY4:p2:0.82
002787,2022-06-22,0.756,DMY4,p1keep/p1@640,3,3.7,"51,270,559,515",640x640,2020-6-23:DMY4:p2:0.67|2020-6-23:DMY4:p2:0.67|2022-6-22:DMY4:p1keep/p1@640:0.76
002789,2021-04-03,0.804,YYYY,p2,1,2.84,"45,389,367,419",640x640,2021-4-3:YYYY:p2:0.80
002790,2021-12-06,1.0,DMY4,p2,1,1.44,"180,377,290,397",550x733,2021-12-6:DMY4:p2:1.00
002791,2021-12-06,0.847,DMY4,p1@640,1,1.38,"186,257,356,332",640x640,2021-12-6:DMY4:p1@640:0.85
002792,2023-04-28,0.995,MON_DY,p2,1,1.51,"78,441,248,459",650x705,2023-4-28:MON_DY:p2:0.99
002793,2022-10-05,1.0,YYYY,p2,1,0.84,"283,867,423,897",1005x1341,2022-10-5:YYYY:p2:1.00
002794,2022-10-05,0.997,YYYY,p2,1,0.96,"166,379,259,407",640x640,2022-10-5:YYYY:p2:1.00
002795,2021-03-18,0.779,YYYY,p2,1,1.43,"256,361,457,398",732x975,2021-3-18:YYYY:p2:0.78
002796,2021-03-18,0.811,YMD_GLUED,p2,1,1.64,"237,234,411,288",640x640,2021-3-18:YMD_GLUED:p2:0.81
002797,2021-04-29,0.624,YYYY,p2,1,1.65,"174,455,464,725",853x1138,2021-4-29:YYYY:p2:0.62
002798,2021-04-09,0.548,YYYY,ft/p1@640,1,7.85,"96,242,351,429",640x640,2021-4-9:YYYY:ft/p1@640:0.55
002799,2021-12-27,0.688,YYYY,p1@1024,2,3.21,"283,429,847,583",1084x772,2020-12-28:YYYY:p1@1024:0.69|2021-12-27:YYYY:p1@1024:0.69
002801,2021-09-29,0.719,YYYY,p2,1,1.58,"287,435,641,498",756x1008,2021-9-29:YYYY:p2:0.72
002803,2021-04-19,0.978,YYYY,p2,1,1.57,"238,501,467,534",766x1021,2021-4-19:YYYY:p2:0.98
002804,2021-04-19,0.956,YYYY,p2,1,1.24,"195,286,385,326",640x640,2021-4-19:YYYY:p2:0.96
002806,2023-01-13,0.566,YY,erode2/p1@640,1,6.16,"89,145,522,437",640x640,2023-1-13:YY:erode2/p1@640:0.57
002807,2021-12-29,0.917,YYYY,p2,1,1.34,"381,460,554,496",905x1207,2021-12-29:YYYY:p2:0.92
002808,2021-12-22,0.671,YYYY,p2,1,1.65,"258,234,381,284",640x640,2021-12-22:YYYY:p2:0.67
002809,2023-01-20,0.579,YYYY,p2,1,1.58,"243,641,678,837",949x1266,2023-1-20:YYYY:p2:0.58
002810,2023-01-20,0.998,YYYY,p2,1,1.97,"173,419,306,442",640x640,2023-1-20:YYYY:p2:1.00
002811,2023-01-13,0.796,YYYY,p2,1,3.77,"251,989,613,1024",965x1308,2023-1-13:YYYY:p2:0.80
002812,2023-01-13,0.843,YYYY,p2,1,3.29,"193,492,433,513",640x640,2023-1-13:YYYY:p2:0.84
002815,2021-06-28,0.828,YYYY,p1keep/p1@640,5,2.74,"77,699,768,802",768x1022,2021-1-29:YYYY:p2:0.72|2021-6-28:MDY4:p2:0.72|2021-1-29:YYYY:p2:0.72|2021-6-28:MDY4:p2:0.72|2021-6-28:YYYY:p1keep/p1@640:0.83
002816,2020-02-10,0.371,SP_YMD,erode2/p1@640,1,5.22,"61,188,284,285",640x640,2020-2-10:SP_YMD:erode2/p1@640:0.37
002817,2022-01-04,0.841,YYYY,p1@1024,1,4.13,"263,735,532,807",776x1035,2022-1-4:YYYY:p1@1024:0.84
002818,2022-12-01,0.908,YYYY,p2,1,1.03,"456,863,623,912",991x1321,2022-12-1:YYYY:p2:0.91
002819,2022-12-01,1.0,YYYY,p2,1,1.39,"329,440,432,464",640x640,2022-12-1:YYYY:p2:1.00
002820,2021-11-19,0.929,YYYY,p2,1,2.79,"266,831,558,865",852x1137,2021-11-19:YYYY:p2:0.93
002821,2021-11-19,0.604,YYYY,p2,1,2.48,"225,459,448,500",640x640,2021-11-19:YYYY:p2:0.60
002822,2021-10-07,0.995,YYYY,p2,1,2.59,"375,423,532,462",931x1242,2021-10-7:YYYY:p2:1.00
002823,2021-10-07,0.723,YYYY,p2,1,1.48,"225,227,351,278",640x640,2021-10-7:YYYY:p2:0.72
002824,2022-11-08,0.599,YYYY,p2,1,1.29,"282,377,531,407",847x1128,2022-11-8:YYYY:p2:0.60
002827,NONE,,,,0,13.93,,,
002828,2022-01-02,0.42,DMY4,p2,1,2.09,"82,476,636,573",787x1051,2022-1-2:DMY4:p2:0.42
002829,2022-01-02,0.979,DMY4,p2,1,2.39,"388,335,484,357",640x640,2022-1-2:DMY4:p2:0.98
002830,2022-05-21,0.516,YYYY,p2,1,4.14,"229,707,785,767",974x1298,2022-5-21:YYYY:p2:0.52
002831,NONE-05-21,0.938,MMDD,p2,1,6.95,"281,367,346,389",640x640,None-5-21:MMDD:p2:0.94
002832,2021-08-30,0.984,YYYY,p2,1,3.23,"288,678,463,703",830x1107,2021-8-30:YYYY:p2:0.98
002833,2021-08-30,0.936,YYYY,p1@640,1,1.14,"203,372,344,427",640x640,2021-8-30:YYYY:p1@640:0.94
002835,2021-06-30,0.476,CMP,p2,1,1.1,"109,294,522,474",640x640,2021-6-30:CMP:p2:0.48
002836,2021-08-01,0.902,DMY4,p2,2,2.19,"154,132,355,159",704x848,2020-2-2:SP_DMY:p1@640:0.24|2021-8-1:DMY4:p2:0.90
002837,2022-08-02,0.897,DMY4,p2,1,1.66,"146,669,496,784",714x960,2022-8-2:DMY4:p2:0.90
002839,2021-05-24,0.972,YYYY,p2,1,1.25,"215,626,657,687",891x1188,2021-5-24:YYYY:p2:0.97
002841,2023-09-22,1.0,DMY4,p2,1,1.14,"367,448,524,476",780x1039,2023-9-22:DMY4:p2:1.00
002842,2023-09-22,0.998,DMY4,p2,1,1.23,"284,287,412,326",640x640,2023-9-22:DMY4:p2:1.00
002843,2023-06-NONE,0.983,MMYYYY,p2,1,1.25,"339,619,509,652",825x1101,2023-6-None:MMYYYY:p2:0.98
002844,2023-06-NONE,0.895,MMYYYY,p2,1,1.38,"280,367,411,411",640x640,2023-6-None:MMYYYY:p2:0.90
002845,2020-03-09,0.91,DMY4,p2,1,3.02,"437,952,589,990",1013x1351,2020-3-9:DMY4:p2:0.91
002846,2020-03-09,0.603,DMY4,p1@640,1,2.38,"77,182,430,461",640x640,2020-3-9:DMY4:p1@640:0.60
002847,2021-12-30,0.756,DMY4,p2,2,2.83,"0,345,713,637",834x1111,2021-12-30:DMY4:p2:0.76|2024-8-12:CMP6_YMD:p2:0.98
002848,2021-12-30,0.846,DMY4,ft/p2,1,12.14,"0,76,544,344",640x640,2021-12-30:DMY4:ft/p2:0.85
002849,2021-08-15,0.588,YYYY,p1@640,1,3.16,"223,804,589,942",962x1283,2021-8-15:YYYY:p1@640:0.59
002850,2021-08-15,0.529,YYYY,p1@640,1,2.37,"114,306,371,558",640x640,2021-8-15:YYYY:p1@640:0.53
002851,2021-08-02,0.993,DDMMYY,p1@640,1,3.01,"368,1280,672,1366",1536x2048,2021-8-2:DDMMYY:p1@640:0.99
002852,2021-08-02,0.775,DDMMYY,p2,1,3.06,"31,391,317,426",640x640,2021-8-2:DDMMYY:p2:0.77
002853,2021-08-11,0.975,DMY4,p2,1,3.66,"129,610,405,640",763x1016,2021-8-11:DMY4:p2:0.97
002854,2021-08-11,0.937,DMY4,erode2/p1@640,1,6.17,"116,354,309,403",640x640,2021-8-11:DMY4:erode2/p1@640:0.94
002855,2022-09-13,0.95,YYYY,p2,1,3.27,"182,898,487,927",995x1327,2022-9-13:YYYY:p2:0.95
002856,2022-09-13,0.41,YYYY,p1@640,1,2.74,"117,103,525,438",640x640,2022-9-13:YYYY:p1@640:0.41
002857,2023-06-02,0.975,SP_DMY,p2,1,4.72,"250,729,426,761",849x1133,2023-6-2:SP_DMY:p2:0.98
002859,2022-06-15,0.844,YYYY,p2,1,1.18,"287,436,464,477",635x846,2022-6-15:YYYY:p2:0.84
002860,2022-06-15,0.831,YYYY,p2,1,1.42,"295,302,474,347",640x640,2022-6-15:YYYY:p2:0.83
002861,2021-03-25,0.967,DMY4,p2,2,2.94,"164,543,507,575",764x974,2020-8-25:DDMMYY:p2:0.90|2021-3-25:DMY4:p2:0.97
002862,2021-08-30,0.452,YYYY,p2,1,3.49,"38,522,697,835",864x1152,2021-8-30:YYYY:p2:0.45
002863,2021-02-08,0.255,YYYY,ft/p2,1,21.28,"3,313,516,584",640x640,2021-2-8:YYYY:ft/p2:0.26
002864,2023-03-02,0.781,DMY4,p2,1,1.79,"495,995,932,1090",1512x2016,2023-3-2:DMY4:p2:0.78
002866,2028-02-02,0.978,YY,p1keep/erode2/p1@1024,2,7.18,"475,573,609,599",1445x1927,2022-2-28:DDMMYY:p2:0.89|2028-2-2:YY:p1keep/erode2/p1@1024:0.98
002868,2021-08-04,0.269,YYYY,p2,1,11.65,"19,148,768,988",1536x2048,2021-8-4:YYYY:p2:0.27
002869,2021-08-04,0.443,YYYY,p2,1,4.49,"29,72,640,454",640x640,2021-8-4:YYYY:p2:0.44
002870,2021-02-25,0.993,YYYY,p2,1,1.77,"304,349,509,395",873x1164,2021-2-25:YYYY:p2:0.99
002871,2021-02-25,0.81,YYYY,p2,1,1.66,"44,95,393,196",640x640,2021-2-25:YYYY:p2:0.81
002872,2021-04-07,0.885,YYYY,p2,1,1.41,"169,542,359,581",795x1060,2021-4-7:YYYY:p2:0.88
002874,2021-04-11,0.998,YYYY,p2,1,1.99,"259,840,445,876",937x1248,2021-4-11:YYYY:p2:1.00
002876,2022-12-04,0.468,YYYY,p2,1,1.69,"74,609,492,708",680x923,2022-12-4:YYYY:p2:0.47
002877,2022-12-04,0.472,YYYY,p2,1,1.75,"42,180,568,507",640x640,2022-12-4:YYYY:p2:0.47
002879,2021-06-21,0.799,YYYY,p2,1,1.18,"141,182,255,234",640x640,2021-6-21:YYYY:p2:0.80
002880,2021-04-13,0.691,YY_LEAD0,p2,4,4.81,"0,493,772,621",834x1112,2020-10-14:YYYY:p2:0.69|2021-4-13:YY_LEAD0:p2:0.69|2021-4-13:YY_LEAD0:p2:0.69|2020-10-14:YYYY:p2:0.69
002881,2021-04-13,0.744,YYYY,p1@640,2,1.67,"0,219,512,324",640x640,2021-4-13:YYYY:p1@640:0.74|2020-10-14:YYYY:p1@640:0.74
002882,2023-12-08,0.657,YYYY,p2,1,1.89,"245,337,499,403",742x988,2023-12-8:YYYY:p2:0.66
002883,2023-12-08,0.446,YYYY,p1@640,1,1.6,"228,173,449,278",640x640,2023-12-8:YYYY:p1@640:0.45
002884,2022-07-20,0.845,YYYY,p2,1,2.03,"220,327,484,371",802x1069,2022-7-20:YYYY:p2:0.84
002885,2022-07-20,0.907,YYYY,p2,1,2.63,"168,219,379,240",640x640,2022-7-20:YYYY:p2:0.91
002886,2022-01-04,0.816,YYYY,p2,1,0.92,"318,772,446,817",898x1199,2022-1-4:YYYY:p2:0.82
002888,2021-07-15,0.982,YYYY,p2,1,1.15,"289,431,458,473",1004x1339,2021-7-15:YYYY:p2:0.98
002889,2021-07-15,0.94,YYYY,p2,1,1.33,"208,187,320,215",640x640,2021-7-15:YYYY:p2:0.94
002890,2021-11-11,0.292,YYYY,p2,1,3.48,"138,195,427,707",737x982,2021-11-11:YYYY:p2:0.29
002891,2021-11-11,0.938,YYYY,p2,1,1.74,"173,408,309,446",640x640,2021-11-11:YYYY:p2:0.94
002892,2021-03-31,0.865,YYYY,p2,1,2.26,"322,776,481,820",916x1221,2021-3-31:YYYY:p2:0.86
002894,2024-02-13,0.969,YYYY,p2,1,1.46,"346,664,495,704",788x1050,2024-2-13:YYYY:p2:0.97
002895,2024-02-13,0.652,YYYY,p1@640,1,1.64,"270,359,437,421",640x640,2024-2-13:YYYY:p1@640:0.65
002896,2021-07-20,0.986,YYYY,p2,1,1.03,"778,417,1015,455",1342x1007,2021-7-20:YYYY:p2:0.99
002897,2021-07-20,0.166,YYYY,p2,1,1.64,"33,253,484,350",640x640,2021-7-20:YYYY:p2:0.17
002898,2021-11-09,0.967,YYYY,p2,1,1.49,"271,386,522,422",873x1164,2021-11-9:YYYY:p2:0.97
002899,2021-11-09,0.877,YYYY,p2,1,1.68,"184,236,366,257",640x640,2021-11-9:YYYY:p2:0.88
002900,2022-08-03,0.968,YYYY,p2,1,0.72,"304,370,452,416",740x967,2022-8-3:YYYY:p2:0.97
002901,2022-08-03,0.98,YYYY,p2,1,0.94,"273,243,397,286",640x640,2022-8-3:YYYY:p2:0.98
002902,2020-07-22,0.911,YYYY,p2,1,1.59,"304,646,516,678",773x1031,2020-7-22:YYYY:p2:0.91
002903,2020-07-02,0.735,YYYY,p2,1,1.99,"287,353,465,417",640x640,2020-7-2:YYYY:p2:0.74
002904,NONE,,,,0,26.03,,,
002905,2021-05-19,0.862,YYYY,p2,1,1.54,"195,574,436,608",678x903,2021-5-19:YYYY:p2:0.86
002906,2021-05-19,0.706,CMP,p2,1,1.4,"202,382,435,428",640x640,2021-5-19:CMP:p2:0.71
002907,2021-10-30,0.606,DMY4,p1@640,2,7.16,"0,819,1606,1187",2048x1536,2020-10-31:DMY4:p1@640:0.61|2021-10-30:DMY4:p1@640:0.61
002908,2021-10-30,0.388,DMY4,p2,4,2.57,"0,245,527,505",640x640,2020-10-31:DMY4:p2:0.39|2021-10-30:DMY4:p2:0.39|2020-10-31:DMY4:p2:0.39|2021-10-30:DMY4:p2:0.39
002909,2021-07-21,0.966,DMY4,p2,1,0.81,"298,600,435,638",760x1013,2021-7-21:DMY4:p2:0.97
002910,2021-07-21,0.948,DMY4,p2,1,0.95,"233,354,347,391",640x640,2021-7-21:DMY4:p2:0.95
002911,2021-06-30,0.918,DDMMYY,p2,2,2.75,"432,1107,944,1181",1536x2048,2020-11-2:DDMMYY:p2:0.97|2021-6-30:DDMMYY:p2:0.92
002912,2021-06-30,0.739,DDMMYY,p2,1,1.09,"186,347,399,389",640x640,2021-6-30:DDMMYY:p2:0.74
002913,2020-11-18,0.961,YYYY,p2,1,1.48,"333,675,527,725",1045x1394,2020-11-18:YYYY:p2:0.96
002914,2020-11-18,0.996,YYYY,p2,1,2.07,"214,324,329,351",640x640,2020-11-18:YYYY:p2:1.00
002915,2022-09-15,0.465,YYYY,p2,1,1.91,"0,240,402,613",881x1174,2022-9-15:YYYY:p2:0.46
002917,2021-04-30,0.899,DDMMYY,p2,1,3.39,"206,422,987,471",987x1316,2021-4-30:DDMMYY:p2:0.90
002918,2030-04-02,0.606,YY,p2,2,2.13,"152,183,276,237",640x640,2030-4-2:YY:p2:0.61|2021-4-30:DDMMYY:p1keep/p1@640:0.87
002919,2021-09-11,0.998,DMY4,p2,1,0.99,"366,679,573,720",848x1132,2021-9-11:DMY4:p2:1.00
002920,2021-09-11,0.999,DMY4,p2,1,1.32,"296,397,451,424",640x640,2021-9-11:DMY4:p2:1.00
002921,2021-09-12,0.994,DMY4,p2,1,0.97,"330,790,576,832",1009x1345,2021-9-12:DMY4:p2:0.99
002923,2021-06-13,0.658,YYYY,p2,1,1.99,"253,349,669,448",1010x1347,2021-6-13:YYYY:p2:0.66
002924,2021-06-13,0.911,YYYY,p2,1,1.92,"152,190,268,211",640x640,2021-6-13:YYYY:p2:0.91
002925,2021-11-06,0.868,YYYY,p2,1,2.82,"153,293,341,332",721x961,2021-11-6:YYYY:p2:0.87
002928,2024-08-20,0.321,YYMM_DAYLA,blur1/p1@640,2,7.02,"199,147,578,499",640x640,2024-8-None:YYMM:blur1/p1@640:0.32|2024-8-20:YYMM_DAYLA:blur1/p1@640:0.32
002929,2022-09-27,0.938,YYYY,p2,1,1.32,"317,570,535,614",989x1318,2022-9-27:YYYY:p2:0.94
002932,2022-02-01,0.961,DDMMYY,p2,2,3.89,"526,828,808,865",1057x1409,2022-2-1:DDMMYY:p2:0.96|2023-2-6:CMP6_DMY:p2:0.98
002933,2022-02-01,0.827,DDMMYY,p2,1,1.49,"323,366,491,405",640x640,2022-2-1:DDMMYY:p2:0.83
002934,2022-02-02,0.485,DDMMYY,p1@640,2,3.77,"8,632,546,666",686x863,2022-2-2:DDMMYY:p1@640:0.49|2024-2-6:CMP6_DMY:p1@640:0.95
002935,2022-02-02,0.34,DDMMYY,p1@640,1,3.61,"0,427,500,515",640x640,2022-2-2:DDMMYY:p1@640:0.34
002936,2021-11-11,0.533,YY,p2,1,2.0,"297,691,547,751",825x1100,2021-11-11:YY:p2:0.53
002937,2021-11-11,0.995,YY,p2,1,3.37,"237,394,370,424",640x640,2021-11-11:YY:p2:1.00
002938,2021-10-NONE,0.687,MMYYYY,p2,1,2.31,"415,811,687,865",874x1166,2021-10-None:MMYYYY:p2:0.69
002939,2022-07-29,0.844,YYYY,p2,1,2.46,"214,884,640,925",886x1181,2022-7-29:YYYY:p2:0.84
002940,2029-07-02,0.791,DDMMYY,p2,3,1.98,"206,455,321,490",640x640,2029-7-2:DDMMYY:p2:0.79|2029-7-2:DDMMYY:p2:0.75|2022-7-29:YYYY:p1keep/p1@640:0.98
002941,2021-07-05,0.955,DMY4,p2,1,11.51,"589,224,698,256",1126x828,2021-7-5:DMY4:p2:0.96
002942,2021-07-05,0.946,DMY4,erode3/p1@640,1,6.83,"375,211,444,238",640x640,2021-7-5:DMY4:erode3/p1@640:0.95
002943,2020-06-23,0.924,YYYY,p2,1,0.74,"195,462,327,491",547x850,2020-6-23:YYYY:p2:0.92
002944,2020-06-23,0.958,YYYY,p2,1,0.73,"200,348,350,401",640x640,2020-6-23:YYYY:p2:0.96
002945,2023-08-27,0.991,DMY4,p2,1,0.99,"351,807,481,848",935x1247,2023-8-27:DMY4:p2:0.99
002946,2021-09-25,0.767,DMY4,p2,1,1.57,"1062,624,1542,675",2048x1536,2021-9-25:DMY4:p2:0.77
002948,2021-08-12,0.833,DMY4,p2,1,1.23,"16,608,559,676",756x1008,2021-8-12:DMY4:p2:0.83
002949,2021-08-12,0.953,DMY4,p1@640,1,1.11,"137,372,462,452",640x640,2021-8-12:DMY4:p1@640:0.95
002950,2021-04-30,0.999,YYYY,p2,1,2.18,"680,505,861,548",1193x895,2021-4-30:YYYY:p2:1.00
002951,2021-04-30,1.0,YYYY,p2,1,2.13,"388,381,484,406",640x640,2021-4-30:YYYY:p2:1.00
002952,2021-11-03,0.179,YY,p2,1,3.46,"188,0,974,938",1027x1370,2021-11-3:YY:p2:0.18
002953,2020-05-28,0.66,YYYY,p2,1,1.2,"268,848,524,897",901x1201,2020-5-28:YYYY:p2:0.66
002956,2021-01-02,0.822,YYYY,p2,1,1.89,"305,723,566,769",813x1084,2021-1-2:YYYY:p2:0.82
002957,2021-01-02,0.866,YYYY,p2,1,2.29,"271,422,473,457",640x640,2021-1-2:YYYY:p2:0.87
002958,2022-07-27,0.89,YYYY,p2,1,1.79,"265,776,409,809",758x1011,2022-7-27:YYYY:p2:0.89
002959,2022-07-27,0.806,YYYY,p2,1,1.19,"239,496,361,530",640x640,2022-7-27:YYYY:p2:0.81
002960,2021-10-08,0.73,YYYY,erode3/p1@640,1,8.81,"301,698,482,749",829x1107,2021-10-8:YYYY:erode3/p1@640:0.73
002961,2021-11-21,0.953,YYYY,p2,1,4.78,"309,347,456,387",786x1048,2021-11-21:YYYY:p2:0.95
002962,2020-03-13,0.924,YYYY,p2,1,2.3,"254,337,499,376",766x1021,2020-3-13:YYYY:p2:0.92
002963,2020-11-06,0.821,YYYY,p2,1,1.01,"321,646,516,692",775x1033,2020-11-6:YYYY:p2:0.82
002965,2022-09-03,0.455,YYYY,p2,1,2.22,"101,178,430,334",640x640,2022-9-3:YYYY:p2:0.46
002966,2021-09-03,0.571,DDMMYY,p1@640,1,4.43,"154,736,781,1063",934x1246,2021-9-3:DDMMYY:p1@640:0.57
002967,2021-09-03,0.491,CMP6_DMY,p1@640,1,1.66,"93,360,526,440",640x640,2021-9-3:CMP6_DMY:p1@640:0.49
002968,2021-05-28,0.984,YYYY,p2,1,1.44,"106,381,272,429",959x1278,2021-5-28:YYYY:p2:0.98
002969,2021-07-07,0.991,YYYY,p2,1,1.43,"191,334,350,381",953x1271,2021-7-7:YYYY:p2:0.99
002971,2022-11-14,0.511,YYYY,p2,1,1.35,"236,287,391,442",640x640,2022-11-14:YYYY:p2:0.51
002972,2022-03-20,0.897,YYYY,p2,1,2.92,"327,871,565,924",1033x1378,2022-3-20:YYYY:p2:0.90
002973,2022-03-20,0.863,YYYY,p1@640,1,1.16,"250,400,398,443",640x640,2022-3-20:YYYY:p1@640:0.86
002974,2022-03-15,0.937,DMY4,p2,2,1.98,"270,497,531,539",784x1046,2020-9-21:DMY4:p2:0.93|2022-3-15:DMY4:p2:0.94
002975,2022-03-15,0.896,DMY4,p1@640,2,1.1,"238,250,464,320",640x640,2022-3-15:DMY4:p1@640:0.90|2020-9-21:DMY4:p1@640:0.90
002976,2020-05-12,0.997,YYYY,p1@640,1,1.39,"293,774,478,828",925x1233,2020-5-12:YYYY:p1@640:1.00
002977,2020-12-05,0.659,DMY4,p2,4,1.9,"190,394,322,452",640x640,2020-5-1:YYYY:p2:0.66|2020-12-5:DMY4:p2:0.66|2020-5-1:YYYY:p2:0.66|2020-12-5:DMY4:p2:0.66
002978,2020-07-20,0.826,YY,p1@1024,1,3.61,"276,623,608,765",753x925,2020-7-20:YY:p1@1024:0.83
002979,2020-07-20,0.692,YY,erode2/p1@640,1,3.92,"248,484,439,530",640x640,2020-7-20:YY:erode2/p1@640:0.69
002980,2021-12-17,0.387,CMP,p2,1,2.13,"90,1290,896,1366",1536x2048,2021-12-17:CMP:p2:0.39
002981,2021-12-17,0.998,YMD_GLUED,p2,1,2.0,"234,377,360,417",640x640,2021-12-17:YMD_GLUED:p2:1.00
002982,2021-09-14,0.984,YYYY,p2,1,1.31,"201,390,373,431",714x952,2021-9-14:YYYY:p2:0.98
002983,2021-09-14,0.375,YYYY,p2,1,2.06,"137,227,565,320",640x640,2021-9-14:YYYY:p2:0.38
002984,2021-05-01,0.383,YYYY,p2,1,1.3,"255,679,647,774",856x1141,2021-5-1:YYYY:p2:0.38
002985,2021-05-01,0.501,YYYY,p2,1,1.25,"168,319,419,463",640x640,2021-5-1:YYYY:p2:0.50
002986,2022-04-01,0.984,YYYY,p2,1,0.95,"269,646,424,689",760x1013,2022-4-1:YYYY:p2:0.98
